date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:30:17	778/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2007:00:16%20GMT	https://nuss.uxper.co/boutique-hotel/privacy-policy/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/privacy-policy/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/privacy-policy/)
12:30:18	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2012%20Aug%202024%2007:00:17%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/05/El-Moderne-_Habitaciones17.jpg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/05/El-Moderne-_Habitaciones17.jpg	(from https://nuss.uxper.co/boutique-hotel/ux_room/junior-suite/)
12:30:19	15678/15678	UR-MCZ	200	added ('OK')	application/json	date:Mon,%2012%20Aug%202024%2007:00:17%20GMT	https://nuss.uxper.co/boutique-hotel/wp-json/wp/v2/pages/2105	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-json/wp/v2/pages/2105.json	(from https://nuss.uxper.co/boutique-hotel/faqs/)
12:30:19	10324/10324	UR-MCZ	200	added ('OK')	application/json	date:Mon,%2012%20Aug%202024%2007:00:17%20GMT	https://nuss.uxper.co/boutique-hotel/wp-json/wp/v2/pages/3	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-json/wp/v2/pages/3.json	(from https://nuss.uxper.co/boutique-hotel/privacy-policy/)
12:30:19	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2012%20Aug%202024%2007:00:18%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/05/El-Moderne-_Habitaciones17-500x500.jpg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/05/El-Moderne-_Habitaciones17-500x500.jpg	(from https://nuss.uxper.co/boutique-hotel/ux_room/junior-suite/)
12:30:19	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2012%20Aug%202024%2007:00:18%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/05/El-Moderne-_Habitaciones37_ALTA-1-500x500.jpg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/05/El-Moderne-_Habitaciones37_ALTA-1-500x500.jpg	(from https://nuss.uxper.co/boutique-hotel/ux_room/junior-suite/)
12:30:19	138435/138435	URF---	200	added ('OK%20(cached)')	image/jpeg		https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/05/El-Moderne-_Habitaciones17-1920x650.jpg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/05/El-Moderne-_Habitaciones17-1920x650.jpg	(from https://nuss.uxper.co/boutique-hotel/ux_room/superior-double-room/)
12:30:20	85704/85704	URF---	200	added ('OK%20(cached)')	image/jpeg		https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/05/El-Moderne-_Habitaciones23_ALTA.jpg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/05/El-Moderne-_Habitaciones23_ALTA.jpg	(from https://nuss.uxper.co/boutique-hotel/ux_room/superior-double-room/)
12:30:21	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2012%20Aug%202024%2007:00:20%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/05/El-Moderne-_Habitaciones24_ALTA-500x500.jpg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/05/El-Moderne-_Habitaciones24_ALTA-500x500.jpg	(from https://nuss.uxper.co/boutique-hotel/ux_room/superior-double-room/)
12:30:21	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2012%20Aug%202024%2007:00:20%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/05/El-Moderne-_Habitaciones23_ALTA-500x500.jpg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/05/El-Moderne-_Habitaciones23_ALTA-500x500.jpg	(from https://nuss.uxper.co/boutique-hotel/ux_room/superior-double-room/)
12:30:22	875/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2007:00:21%20GMT	https://nuss.uxper.co/boutique-hotel/hotel-junes-upcoming-artist-in-residence/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/hotel-junes-upcoming-artist-in-residence/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/hotel-junes-upcoming-artist-in-residence/)
12:30:23	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2012%20Aug%202024%2007:00:22%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/post-3-740x740.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/post-3-740x740.jpg	(from https://nuss.uxper.co/boutique-hotel/hotel-junes-upcoming-artist-in-residence/)
12:30:23	2981/2981	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://nuss.uxper.co/boutique-hotel/wp-includes/js/comment-reply.min.js	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-includes/js/comment-reply.min.js	(from https://nuss.uxper.co/boutique-hotel/hotel-junes-upcoming-artist-in-residence/)
12:30:24	25366/25366	URF---	200	added ('OK%20(cached)')	image/png		https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/07/Artboard.png	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/07/Artboard.png	(from https://nuss.uxper.co/boutique-hotel/hotel-junes-upcoming-artist-in-residence/)
12:30:24	4029/4029	UR-MCZ	200	added ('OK')	application/json	date:Mon,%2012%20Aug%202024%2007:00:22%20GMT	https://nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/2388	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/2388.json	(from https://nuss.uxper.co/boutique-hotel/hotel-junes-upcoming-artist-in-residence/)
12:30:26	859/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2007:00:25%20GMT	https://nuss.uxper.co/boutique-hotel/cottonwood-cove-resort-marina/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/cottonwood-cove-resort-marina/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/cottonwood-cove-resort-marina/)
12:30:26	13865/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2007:00:24%20GMT	https://nuss.uxper.co/boutique-hotel/category/offer/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/category/offer/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/category/offer/)
12:30:27	136646/-1	---M--	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2006:50:14%20GMT	https://nuss.uxper.co/boutique-hotel/ux_room_type/double-room/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/ux_room_type/double-room/index.html	(from https://nuss.uxper.co/boutique-hotel/ux_room/)
12:30:27	660/660	UR-MCZ	200	added ('OK')	application/json	date:Mon,%2012%20Aug%202024%2007:00:26%20GMT	https://nuss.uxper.co/boutique-hotel/wp-json/wp/v2/categories/32	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-json/wp/v2/categories/32.json	(from https://nuss.uxper.co/boutique-hotel/category/offer/)
12:30:28	1449/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2007:00:27%20GMT	https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/)
12:30:29	4009/4009	UR-MCZ	200	added ('OK')	application/json	date:Mon,%2012%20Aug%202024%2007:00:28%20GMT	https://nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/2389	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/2389.json	(from https://nuss.uxper.co/boutique-hotel/cottonwood-cove-resort-marina/)
12:30:30	26770/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2007:00:28%20GMT	https://nuss.uxper.co/boutique-hotel/category/news/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/category/news/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/category/news/)
12:30:31	4059/4059	UR-MCZ	200	added ('OK')	application/json	date:Mon,%2012%20Aug%202024%2007:00:29%20GMT	https://nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/2363	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/2363.json	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/)
12:30:31	657/657	UR-MCZ	200	added ('OK')	application/json	date:Mon,%2012%20Aug%202024%2007:00:30%20GMT	https://nuss.uxper.co/boutique-hotel/wp-json/wp/v2/categories/31	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-json/wp/v2/categories/31.json	(from https://nuss.uxper.co/boutique-hotel/category/news/)
12:30:32	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2012%20Aug%202024%2007:00:31%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/04/post-1-740x740.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/04/post-1-740x740.jpg	(from https://nuss.uxper.co/boutique-hotel/category/news/)
12:30:32	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2012%20Aug%202024%2007:00:31%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/post-2-740x740.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/post-2-740x740.jpg	(from https://nuss.uxper.co/boutique-hotel/category/news/)
12:30:33	5978/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2007:00:32%20GMT	https://nuss.uxper.co/boutique-hotel/ux_room_type/double-room/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/ux_room_type/double-room/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/ux_room_type/double-room/)
12:30:34	2646/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2007:00:33%20GMT	https://nuss.uxper.co/boutique-hotel/ux_room_type/triple-room/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/ux_room_type/triple-room/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/ux_room_type/triple-room/)
12:30:34	4323/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2007:00:33%20GMT	https://nuss.uxper.co/boutique-hotel/ux_room_type/single-room/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/ux_room_type/single-room/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/ux_room_type/single-room/)
12:30:36	115269/-1	---M--	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2006:50:42%20GMT	https://nuss.uxper.co/boutique-hotel/ux_room_type/family-suite/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/ux_room_type/family-suite/index.html	(from https://nuss.uxper.co/boutique-hotel/room-grid/)
12:30:36	2655/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2007:00:35%20GMT	https://nuss.uxper.co/boutique-hotel/ux_room_type/junior-suite/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/ux_room_type/junior-suite/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/ux_room_type/junior-suite/)
12:30:36	2655/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2007:00:35%20GMT	https://nuss.uxper.co/boutique-hotel/ux_room_type/family-suite/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/ux_room_type/family-suite/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/ux_room_type/family-suite/)
12:30:36	848/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2007:00:35%20GMT	https://nuss.uxper.co/boutique-hotel/headwaters-at-eagle-ranch-resort/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/headwaters-at-eagle-ranch-resort/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/headwaters-at-eagle-ranch-resort/)
12:30:38	858/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2007:00:37%20GMT	https://nuss.uxper.co/boutique-hotel/food-rocks-food-festival-lyme-regis/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/food-rocks-food-festival-lyme-regis/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/food-rocks-food-festival-lyme-regis/)
12:30:40	866/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2007:00:39%20GMT	https://nuss.uxper.co/boutique-hotel/your-hotel-digital-marketing-checklist/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/your-hotel-digital-marketing-checklist/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/your-hotel-digital-marketing-checklist/)
12:30:40	3999/3999	UR-MCZ	200	added ('OK')	application/json	date:Mon,%2012%20Aug%202024%2007:00:38%20GMT	https://nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/2364	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/2364.json	(from https://nuss.uxper.co/boutique-hotel/headwaters-at-eagle-ranch-resort/)
12:30:40	4009/4009	UR-MCZ	200	added ('OK')	application/json	date:Mon,%2012%20Aug%202024%2007:00:39%20GMT	https://nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/2365	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/2365.json	(from https://nuss.uxper.co/boutique-hotel/food-rocks-food-festival-lyme-regis/)
12:30:42	851/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2007:00:41%20GMT	https://nuss.uxper.co/boutique-hotel/seascape-coastal-retreat-cottages/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/seascape-coastal-retreat-cottages/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/seascape-coastal-retreat-cottages/)
12:30:42	4017/4017	UR-MCZ	200	added ('OK')	application/json	date:Mon,%2012%20Aug%202024%2007:00:41%20GMT	https://nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/2366	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/2366.json	(from https://nuss.uxper.co/boutique-hotel/your-hotel-digital-marketing-checklist/)
12:30:43	920/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2007:00:42%20GMT	https://nuss.uxper.co/boutique-hotel/3-steps-to-streamline-your-hotels-social-media-strategy/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/3-steps-to-streamline-your-hotels-social-media-strategy/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/3-steps-to-streamline-your-hotels-social-media-strategy/)
12:30:43	4002/4002	UR-MCZ	200	added ('OK')	application/json	date:Mon,%2012%20Aug%202024%2007:00:42%20GMT	https://nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/2367	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/2367.json	(from https://nuss.uxper.co/boutique-hotel/seascape-coastal-retreat-cottages/)
12:30:44	150038/-1	---M--	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2006:50:44%20GMT	https://nuss.uxper.co/boutique-hotel/room-list/page/2/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/room-list/page/2/index.html	(from https://nuss.uxper.co/boutique-hotel/room-list/)
12:30:45	885/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2007:00:44%20GMT	https://nuss.uxper.co/boutique-hotel/is-your-hotel-ready-for-summer-vacation-2021/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/is-your-hotel-ready-for-summer-vacation-2021/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/is-your-hotel-ready-for-summer-vacation-2021/)
12:30:45	2673/2673	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://nuss.uxper.co/boutique-hotel/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js	(from https://nuss.uxper.co/boutique-hotel/product/cute-reading-distractor-bookmark/)
12:30:45	4074/4074	UR-MCZ	200	added ('OK')	application/json	date:Mon,%2012%20Aug%202024%2007:00:44%20GMT	https://nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/2368	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/2368.json	(from https://nuss.uxper.co/boutique-hotel/3-steps-to-streamline-your-hotels-social-media-strategy/)
12:30:46	864/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2007:00:45%20GMT	https://nuss.uxper.co/boutique-hotel/product/cute-reading-distractor-bookmark/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/product/cute-reading-distractor-bookmark/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/product/cute-reading-distractor-bookmark/)
12:30:46	31626/31626	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://nuss.uxper.co/boutique-hotel/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js	(from https://nuss.uxper.co/boutique-hotel/product/cute-reading-distractor-bookmark/)
12:30:46	9749/9749	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://nuss.uxper.co/boutique-hotel/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js	(from https://nuss.uxper.co/boutique-hotel/product/cute-reading-distractor-bookmark/)
12:30:47	4036/4036	UR-MCZ	200	added ('OK')	application/json	date:Mon,%2012%20Aug%202024%2007:00:46%20GMT	https://nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/2369	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/2369.json	(from https://nuss.uxper.co/boutique-hotel/is-your-hotel-ready-for-summer-vacation-2021/)
12:30:47	6429/6429	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://nuss.uxper.co/boutique-hotel/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js	(from https://nuss.uxper.co/boutique-hotel/product/cute-reading-distractor-bookmark/)
12:30:48	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2012%20Aug%202024%2007:00:47%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/bd7c56f4-33fd-45ef-b189-eeb9199158bd_japangraph-bookmark-1@0_5x.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/bd7c56f4-33fd-45ef-b189-eeb9199158bd_japangraph-bookmark-1@0_5x.jpg	(from https://nuss.uxper.co/boutique-hotel/product/cute-reading-distractor-bookmark/)
12:30:49	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2012%20Aug%202024%2007:00:47%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/bd7c56f4-33fd-45ef-b189-eeb9199158bd_japangraph-bookmark-1@0_5x-600x600.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/bd7c56f4-33fd-45ef-b189-eeb9199158bd_japangraph-bookmark-1@0_5x-600x600.jpg	(from https://nuss.uxper.co/boutique-hotel/product/cute-reading-distractor-bookmark/)
12:30:49	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2012%20Aug%202024%2007:00:48%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/20e57096-34b8-4e75-b7e4-055798ab3af8_japangraph-bookmark-2@0_5x.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/20e57096-34b8-4e75-b7e4-055798ab3af8_japangraph-bookmark-2@0_5x.jpg	(from https://nuss.uxper.co/boutique-hotel/product/cute-reading-distractor-bookmark/)
12:30:49	764/764	URF---	200	added ('OK%20(cached)')	image/jpeg		https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/20e57096-34b8-4e75-b7e4-055798ab3af8_japangraph-bookmark-2@0_5x-100x100.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/20e57096-34b8-4e75-b7e4-055798ab3af8_japangraph-bookmark-2@0_5x-100x100.jpg	(from https://nuss.uxper.co/boutique-hotel/product/cute-reading-distractor-bookmark/)
12:30:50	677/677	URF---	200	added ('OK%20(cached)')	image/jpeg		https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/ff8385ad-b6ee-4267-b469-f2f6fb3da77f_japangraph-bookmark-3@0_5x-100x100.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/ff8385ad-b6ee-4267-b469-f2f6fb3da77f_japangraph-bookmark-3@0_5x-100x100.jpg	(from https://nuss.uxper.co/boutique-hotel/product/cute-reading-distractor-bookmark/)
12:30:50	2204/2204	UR-MCZ	200	added ('OK')	application/json	date:Mon,%2012%20Aug%202024%2007:00:49%20GMT	https://nuss.uxper.co/boutique-hotel/wp-json/wp/v2/product/3034	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-json/wp/v2/product/3034.json	(from https://nuss.uxper.co/boutique-hotel/product/cute-reading-distractor-bookmark/)
12:30:51	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2012%20Aug%202024%2007:00:50%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/ff8385ad-b6ee-4267-b469-f2f6fb3da77f_japangraph-bookmark-3@0_5x.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/ff8385ad-b6ee-4267-b469-f2f6fb3da77f_japangraph-bookmark-3@0_5x.jpg	(from https://nuss.uxper.co/boutique-hotel/product/cute-reading-distractor-bookmark/)
12:30:52	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2012%20Aug%202024%2007:00:51%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/14753ee4-608a-4bac-b55e-4c33e168c849_ayako-ring-blue-1@0_5x-600x600.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/14753ee4-608a-4bac-b55e-4c33e168c849_ayako-ring-blue-1@0_5x-600x600.jpg	(from https://nuss.uxper.co/boutique-hotel/product/kintsugi-ring/)
12:30:52	807/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2007:00:51%20GMT	https://nuss.uxper.co/boutique-hotel/product/kintsugi-ring/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/product/kintsugi-ring/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/product/kintsugi-ring/)
12:30:53	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2012%20Aug%202024%2007:00:52%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/dce40578-5537-4483-8737-229a7b10503c_ayako-ring-blue-3@0_5x.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/dce40578-5537-4483-8737-229a7b10503c_ayako-ring-blue-3@0_5x.jpg	(from https://nuss.uxper.co/boutique-hotel/product/kintsugi-ring/)
12:30:53	535/535	URF---	200	added ('OK%20(cached)')	image/jpeg		https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/dce40578-5537-4483-8737-229a7b10503c_ayako-ring-blue-3@0_5x-100x100.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/dce40578-5537-4483-8737-229a7b10503c_ayako-ring-blue-3@0_5x-100x100.jpg	(from https://nuss.uxper.co/boutique-hotel/product/kintsugi-ring/)
12:30:54	2147/2147	UR-MCZ	200	added ('OK')	application/json	date:Mon,%2012%20Aug%202024%2007:00:52%20GMT	https://nuss.uxper.co/boutique-hotel/wp-json/wp/v2/product/3046	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-json/wp/v2/product/3046.json	(from https://nuss.uxper.co/boutique-hotel/product/kintsugi-ring/)
12:30:54	541/541	URF---	200	added ('OK%20(cached)')	image/jpeg		https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/def8fe2d-8aa0-4f1f-9824-1ff3c1e97628_ayako-ring-blue-2@0_5x-100x100.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/def8fe2d-8aa0-4f1f-9824-1ff3c1e97628_ayako-ring-blue-2@0_5x-100x100.jpg	(from https://nuss.uxper.co/boutique-hotel/product/kintsugi-ring/)
